超超直播,#genre#
临沂-莒南综合,http://alylivealone302.iqilu.com/live/junan_tv01.m3u8
临沂-莒南影视,http://alylivealone302.iqilu.com/live/junan_tv02.m3u8
临沂-兰陵综合,http://jsylivealone302.iqilu.com/live/lanling_tv01.m3u8
临沂-兰陵公共,http://jsylivealone302.iqilu.com/live/lanling_tv02.m3u8
临沂-罗庄一套,https://jsylivealone302.iqilu.com/live/luozhuang_tv01.m3u8
临沂-沂南综合,https://jsylivealone302.iqilu.com/live/yinan_tv01/index.m3u8
临沂-沂南旅游,https://jsylivealone302.iqilu.com/live/yinan_tv02/index.m3u8
临沂-沂水综合,https://jsylivealone302.iqilu.com/live/yishui_tv01/index.m3u8
临沂-沂水二套,https://jsylivealone302.iqilu.com/live/yishui_tv02/index.m3u8
临沂-郯城综合,https://jsylivealone302.iqilu.com/live/tancheng_tv01/index.m3u8
临沂-郯城二套,https://jsylivealone302.iqilu.com/live/tancheng_tv02/index.m3u8
枣庄-滕州综合,https://jsylivealone302.iqilu.com/live/tengzhou_tv01/index.m3u8
枣庄-滕州民生,https://jsylivealone302.iqilu.com/live/tengzhou_tv02/index.m3u8
枣庄-台儿庄一,http://jsylivealone302.iqilu.com/live/taierzhuang_tv01/index.m3u8
枣庄-峄城一套,http://jsylivealone302.iqilu.com/live/yicheng_tv01/index.m3u8
缙云电视台,http://l.cztvcloud.com:80/channels/lantian/SXjinyun1/720p.m3u8
移动机场,http://qxlmlive.cbg.cn:1935/app_2/ls_56.stream/chunklist.m3u8
重庆移动,http://qxlmlive.cbg.cn:1935/app_2/ls_57.stream/chunklist.m3u8
重庆忠县,http://qxlmlive.cbg.cn:1935/app_2/ls_35.stream/chunklist.m3u8
重庆万盛,http://qxlmlive.cbg.cn:1935/app_2/ls_40.stream/chunklist.m3u8
梁平综合,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/chunklist.m3u8
江津生活,http://jiangjinlive.cbg.cn:1935/ch0.m3u8
江津综合,http://jiangjinlive.cbg.cn:1935/ch1.m3u8
江津旅游,http://jiangjinlive.cbg.cn:1935/ch2.m3u8
万州三峡,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
昆明公共频道,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
昆明影视综艺频道,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8
昆明文体娱乐频道,http://wshls.live.migucloud.com/live/6KN3ZB2S_C0_2/playlist.m3u8
昆明经济生活频道,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8
昆明新闻综合频道,http://www.ynbit.cn:1935/km-1/livestream/playlist.m3u8
昆明科学教育频道,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8
湘西公共频道,http://220.194.157.67/tv_radio_36514/tv_channel_1381__redirect__36514.m3u8
湘西公共频道,http://36514.hlsplay.aodianyun.com/tv_radio_36514/tv_channel_1381.m3u8
湘西综合频道,http://220.194.157.67/tv_radio_36514/tv_channel_1382__redirect__36514.m3u8
南宁影视娱乐,http://player.ioioz.com/17/0/qkppm3u8.php?id=nanningys
南宁新闻综合,http://player.ioioz.com/17/0/qkppm3u8.php?id=nanningzh
钦州新闻综合,http://live.gxqztv.com/cspd1/sd/live.m3u8
隆化综合,http://player.ioioz.com/17/gx/nanningm3u8.php?id=10
贵港公共,http://player.ioioz.com/17/0/qkppm3u8.php?id=guiganggg
贵港新闻综合,http://player.ioioz.com/17/0/qkppm3u8.php?id=guigangzh,http://player.ioioz.com/17/0/qkppm3u8.php?id=guigangzh
马山综合,http://player.ioioz.com/17/gx/nanningm3u8.php?id=11,http://player.ioioz.com/17/gx/nanningm3u8.php?id=11
柳州教育生活,http://player.ioioz.com/17/0/qkppm3u8.php?id=wuzhoujy,http://player.ioioz.com/17/0/qkppm3u8.php?id=wuzhoujy
柳州新闻综合,http://liveplay.lztvnet.com/live/31750_cc3fcb0f68b311e992905cb9018cf0d4.m3u8
柳州科教,http://liveplay.lztvnet.com/live/31750_e1bbfc0b68b311e992905cb9018cf0d4.m3u8
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live1.fzntv.cn/live/zohi_fztv2/playlist.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
厦门四套,http://cstvpull.live.wscdns.com/live/xiamen4.flv
泉州综合,http://live.qztvxwgj.com/live/news.m3u8
泉州闽南语,http://live.qztvxwgj.com/live/mny.m3u8
宁德综合,http://220.161.247.82:8199/live/nd1_1128.m3u8
宁德公共,http://220.161.247.82:8199/live/nd2_1128.m3u8
邵武综合,http://r.gslb.lecloud.com/live/hls/201606033000003fc13/desc.m3u8
叶县一套,http://hnyx.chinashadt.com:1935/live/yexian1001.stream/playlist.m3u8
叶县二套,http://hnyx.chinashadt.com:1935/live/1002.stream/playlist.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLYT/88888888/224/3221225760/index.m3u8
哈尔滨娱乐,http://ottrrs.hl.chinamobile.com/PLYT/88888888/224/3221225759/index.m3u8
哈尔滨资讯,http://ottrrs.hl.chinamobile.com/PLYT/88888888/224/3221225761/index.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLYT/88888888/224/3221225762/index.m3u8
邯郸新闻综合,http://live.hd.hdbs.cn/video/s10001-hdxwpd/index.m3u8
金华教育科技,http://stream.jinhua.com.cn/jykj/app/live.m3u8
金华公共频道,http://stream2.jinhua.com.cn/jjsh/app/live.m3u8
金华都市农村,http://stream.jinhua.com.cn/dsnc/app/live.m3u8
舟山新闻综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
舟山公共生活,http://live.wifizs.cn/ggsh/sd/live.m3u8,http://live.wifizs.cn/ggsh/sd/live.m3u8
湖州公共民生,http://live2.hzitv.cn/tslslive/z6NexHK/hls/live_sd.m3u8
温州经济科教,http://hls.dhtv.cn:8080/live/v2_12.m3u8
温州都市生活,http://hls.dhtv.cn:8080/live/v3_13.m3u8
温州公共频道,http://hls.dhtv.cn:8080/live/v4_14.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
余杭综合频道,http://pullhls46232f8e.live.126.net/live/4b50fb9f7910479f923daf76cf6f5a27/playlist.m3u8
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞经济文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
海宁新闻综合,http://stream.haining.tv/hnxw/sd/live.m3u8
海宁生活服务,http://stream.haining.tv/hnfw/sd/live.m3u8
河北经济,http://weblive.hebtv.com/live/hbjj_bq/index.m3u8
河北都市,http://weblive.hebtv.com/live/hbds_bq/index.m3u8,http://live5.plus.hebtv.com/hbdssl/sd/live.m3u8
河北影视,http://weblive.hebtv.com/live/hbys_bq/index.m3u8,http://live6.plus.hebtv.com/hbyssl/sd/live.m3u8
河北少儿,http://weblive.hebtv.com/live/hbse_bq/index.m3u8,http://live6.plus.hebtv.com/sekjsl/sd/live.m3u8
河北公共,http://weblive.hebtv.com/live/hbgg_bq/index.m3u8,http://live6.plus.hebtv.com/hbggsl/sd/live.m3u8
蚌埠新闻综合,http://newvod.ahbbtv.com:1935/live/smil:xwpd_copy.smil/playlist.m3u8
蚌埠公共频道,http://newvod.ahbbtv.com:1935/live/smil:ggpd_copy.smil/playlist.m3u8,http://newvod.ahbbtv.com:1935/live/smil:ggpd_copy.smil/playlist.m3u8
蚌埠生活频道,http://newvod.ahbbtv.com:1935/live/smil:shpd_copy.smil/playlist.m3u8,http://newvod.ahbbtv.com:1935/live/smil:shpd_copy.smil/playlist.m3u8
蚌埠公交频道,http://newvod.ahbbtv.com:1935/live/smil:gjpd_copy.smil/playlist.m3u8
长治新闻综合,http://streaming.czgd.cn:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治新闻综合,http://streaming.czgd.cn:8084/live/4b0bcd8509d748358b4450921fc3443b?fmt=h264_800k_flv
长治公共频道,http://streaming.czgd.cn:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治公共频道,http://streaming.czgd.cn:8084/live/7223161a96984d81b711d762d7e7fdd1?fmt=h264_800k_flv
长治教育频道,http://streaming.czgd.cn:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治教育频道,http://streaming.czgd.cn:8084/live/2b7f0174d0f44c34bf466fc0ab801a3a?fmt=h264_800k_flv
浙江少儿频道,http://47.240.60.73/migu.php?id=611318244
杭州影视频道,http://47.240.60.73/migu.php?id=611373913
杭州综合频道,http://47.240.60.73/migu.php?id=611354772
南京新闻综合,http://47.240.60.73/migu.php?id=629243982,http://47.240.60.73/migu.php?id=629243982,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
公共新闻频道,http://47.240.60.73/migu.php?id=626064693,http://47.240.60.73/migu.php?id=626064693
南京教科频道,http://47.240.60.73/migu.php?id=629243936,http://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8
南京十八频道,http://47.240.60.73/migu.php?id=629243989
苏州新闻综合,http://47.240.60.73/migu.php?id=639731952
无锡新闻综合,http://47.240.60.73/migu.php?id=639737327,http://live-wx.wifiwx.com/wxtv1/sd/live.m3u8
常州新闻综合,http://47.240.60.73/migu.php?id=639731892
扬州新闻综合,http://47.240.60.73/migu.php?id=639731888
泰州新闻综合,http://47.240.60.73/migu.php?id=639731818
盐城新闻综合,http://47.240.60.73/migu.php?id=639731825
淮安新闻综合,http://47.240.60.73/migu.php?id=639731826
镇江新闻综合,http://47.240.60.73/migu.php?id=639731783
徐州新闻综合,http://47.240.60.73/migu.php?id=639731747
宿迁新闻综合,http://47.240.60.73/migu.php?id=639731832
连云港新闻综合,http://47.240.60.73/migu.php?id=639731715,http://live.lyg1.com/zhpd/sd/live.m3u8
江苏综艺频道,http://47.240.60.73/migu.php?id=626065193,http://223.110.241.139:6610/gitv/live1/G_JSZY/G_JSZY/,http://by4.nty.tv189.cn/live/tm-jszyty-800k.m3u8
江苏城市频道,http://47.240.60.73/migu.php?id=626064714,http://223.110.241.139:6610/gitv/live1/G_JSCS/G_JSCS/,http://by4.nty.tv189.cn/tm-jscshd-800k.m3u8,http://183.207.249.7/PLTV/4/224/3221225929/index.m3u8?icpid=88888888&from=5&hms_devid=744,http://183.207.249.8/PLTV/4/224/3221225929/index.m3u8,http://223.110.245.143/ott.js.chinamobile.com/PLTV/3/224/3221225929/index.m3u8
体育休闲频道,http://47.240.60.73/migu.php?id=626064707
江苏影视频道,http://47.240.60.73/migu.php?id=626064697,http://223.110.241.139:6610/gitv/live1/G_JSYS/G_JSYS/,http://223.110.243.134/PLTV/4/224/3221225937/index.m3u8
江苏学习频道,http://47.240.60.73/migu.php?id=626881786,http://by4.nty.tv189.cn/live/tm-jsxxpdty-800k.m3u8
江苏靓妆频道,http://47.240.60.73/migu.php?id=626064675,http://by4.nty.tv189.cn/live/tm-jslzty-800k.m3u8
江苏教育,http://47.240.60.73/migu.php?id=628008321
好享购物,http://47.240.60.73/migu.php?id=626064668
江苏国际,http://47.240.60.73/migu.php?id=626064674
汉中综合频道,http://47.240.60.73/migu.php?id=650216404
汉中公共频道,http://47.240.60.73/migu.php?id=650217163
孝感公共频道,http://47.240.60.73/migu.php?id=638557579,http://xiaogan.live.cjyun.org/video/s10139-shpd.flv
长阳综合频道,http://47.240.60.73/migu.php?id=640773533
鄂州公共频道,http://47.240.60.73/migu.php?id=638561534
鄂州新闻频道,http://47.240.60.73/migu.php?id=638811390
甘肃都市,http://47.240.60.73/migu.php?id=630641756,http://117.156.28.119/270000001111/1110000068/index.m3u8,http://stream.gstv.com.cn/dspd/sd/live.m3u8
甘肃公共,http://47.240.60.73/migu.php?id=630641625
山西少儿,http://47.240.60.73/migu.php?id=628472619
山西公共,http://47.240.60.73/migu.php?id=628472786
山西科教频道,http://47.240.60.73/migu.php?id=628472792
山西影视频道,http://47.240.60.73/migu.php?id=628472887
山西彩民在线,http://47.240.60.73/migu.php?id=628472211
山西优购物频道,http://47.240.60.73/migu.php?id=628472218
山西老年福频道,http://47.240.60.73/migu.php?id=628472349
山西经济资讯频道,http://47.240.60.73/migu.php?id=628472942
山西黄河电视台,http://47.240.60.73/migu.php?id=628473059
漳县综合频道,http://47.240.60.73/migu.php?id=637620045
北海新闻综合频道,http://47.240.60.73/migu.php?id=652487503
北海公共频道,http://47.240.60.73/migu.php?id=653712657
北海经济科教频道,http://47.240.60.73/migu.php?id=653712739
宁河综合新闻,http://47.240.60.73/migu.php?id=639176324
贵阳法制频道,http://47.240.60.73/migu.php?id=639176544
贵阳都市频道,http://47.240.60.73/migu.php?id=639177932
贵阳旅游生活,http://47.240.60.73/migu.php?id=639177347
文山州公共高清,http://47.240.60.73/migu.php?id=655417686
文山州新闻综合高清,http://47.240.60.73/migu.php?id=655417660
德州新闻综合,http://47.240.60.73/migu.php?id=655417636
德州公共,http://47.240.60.73/migu.php?id=655417611
德州图文,http://47.240.60.73/migu.php?id=655417489
山东教育,http://47.240.60.73/migu.php?id=609154353,http://live.sdetv.com.cn/live/sdetv/playlist.m3u8
中国黄河电视台,http://47.240.60.73/migu.php?id=628472544
大爱电视,https://tv3.wanfudaluye.com/live/live.m3u8,https://tv1.wanfudaluye.com/live/live.m3u8
大爱二台,https://tv2.wanfudaluye.com/live/live.m3u8
儒释道电视台,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
英语辅导,http://182.61.4.27:85/api/gzgd.php?id=125
广州综合,https://aplay.gztv.com/sec/zhonghe.m3u8
广州新闻,https://aplay.gztv.com/sec/xinwen.m3u8
广州新闻,http://www.dszbdq.cn/play/gztv.php?id=gzxw
广州经济,https://aplay.gztv.com/sec/jingji.m3u8
广州少儿,https://aplay.gztv.com/sec/shaoer.m3u8
广州少儿,http://www.dszbdq.cn/play/gztv.php?id=gzse
广州竞赛,https://aplay.gztv.com/sec/jingsai.m3u8
广州生活,https://aplay.gztv.com/sec/shenghuo.m3u8
广州生活,http://www.dszbdq.cn/play/gztv.php?id=gzsh
广州影视,http://aplay.gztv.com/sec/yingshi.flv
广州影视,http://www.dszbdq.cn/play/gztv.php?id=gzjs
深圳重创tv,http://liveplay.sznews.com/live/47_hrs_live_norecord/341/index.m3u8
海丰台,https://www.wxhftv.com/hls/test.m3u8
佛山影视,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.m3u8
揭阳公共,http://livejieyang.chinamcache.com/live/zb02.m3u8
肇庆综合,http://dslive.grtn.cn/zqzh/sd/live.m3u8?_upt=22426f991577923762,http://gdhj.chinashadt.com:2035/live/3.stream/chunklist_w19856647.m3u8
佛山公共,http://3026552983.cloudvdn.com/a.m3u8?domain=pili-live-rtmp.wdit.com.cn&player=Pa0AAN8V_btyjeYV&secondToken=secondToken%3A_ZGSST3ZVrIcsTOvWQ_986vKfMc&streamid=wditlive%3Awditlive%2Ffs_ggpd&v3=1,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=182&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream/chunklist_w790029847.m3u8
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/chunklist_w1330203773.m3u8
潮州公共,http://live.zscz0768.com/live/ggpd.m3u8
蛇口,http://218.17.99.211:5080/hls/ttsw6ccn.m3u8
龙岗频道,http://liveplay.sznews.com/live/47_hrs_live_norecord/357/index.m3u8
惠东,http://qkqxzb.qingk.cn/live/hdtv.flv
广东 Ⅰ 韶关综合台,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
广东 Ⅰ 韶关公共台,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
潮安影视,http://chaoan.chaoantv.com:8278/h_yingshi_1028/playlist.m3u8,http://chaoan.chaoantv.com:8278/live/chaoanyingshi.m3u8
潮安综合,http://chaoan.chaoantv.com:8278/live/chaoanzongyi.m3u8,http://chaoan.chaoantv.com:8278/zongyi_728/playlist.m3u8,http://chaoan.chaoantv.com:8278/zongyi_1028/playlist.m3u8
鹤山综合,http://pili-live-rtmp.68.i2863.com/i2863-68/live_68_293669.m3u8
梅州公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
惠州公共,http://livehuiz.sobeycache.com/live/zb02.m3u8?auth_key=1590030445-0-0-740ca468160a6464eaf3cf716b40ed89
开平生活,http://livepk.chinamcache.com/kpx/kpzb01.m3u8?auth_key=1561968703-0-0-dbda38cd37b5ae987ae9b6de3bec9ae0
开平综合,http://livepk.chinamcache.com/kpx/kpzb02.flv?auth_key=1561968733-0-0-a1eaf8c8e572a1469bd1a0fdda271ee2
番禺综合,http://live.pybtv.cn/channel1/sd/live.m3u8
东莞1,http://stream.sun0769.com/dgrtv1/mp4:tv1/index.m3u8?channel=1&t=1570433642&ttl=28800&key=fb99d0fff7b90f29b3bfbbc78f33f069&wsSession=371ea2ad6e9512a5c9274689-157043356571382&wsIPSercert=a0a4b2a9962adcf715f749eb9fe2638a&wsMonitor=0
东莞2,http://stream.sun0769.com/dgrtv1/mp4:tv2/index.m3u8?channel=1&t=1570433512&ttl=28800&key=fe65e427e0b58aec039809377c04b1e0&wsSession=371ea2ad6e9512a5c9274689-157043356571382&wsIPSercert=a0a4b2a9962adcf715f749eb9fe2638a&wsMonitor=0
惠州新闻综合,http://livehuiz.sobeycache.com/live/zb01.m3u8?auth_key=1590030432-0-0-1bbff456219cf4a695137623cd8cb183
怀集综合,http://gdhj.chinashadt.com:2035/live/1.stream/playlist.m3u8
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
 佛山综合台,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.m3u8
佛山公共台,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.m3u8
 佛山顺德台,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sdpd.m3u8
佛山南海,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_nhpd.m3u8
嘉佳卡通,http://nclive.grtn.cn/jjkt/sd/live.m3u8
佛山综合,http://dslive.grtn.cn/fszh/sd/live.m3u8
韶关综合,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8
东莞综合,http://dslive.grtn.cn/dgzh/sd/live.m3u8
惠州综合,http://dslive.grtn.cn/hzzh/sd/live.m3u8
珠海综合,http://dslive.grtn.cn/zhzh/sd/live.m3u8
湖南经视,http://124.232.231.246:6610/000000001001/201600020002/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020002&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8,http://107.148.215.110:13164/v/hunantv.php?id=280
湖南都市,http://124.232.231.246:6610/000000001001/201600020003/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020003&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8,http://107.148.215.110:13164/v/hunantv.php?id=346
湖南娱乐,http://124.232.231.246:6610/000000001001/201600020004/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020004&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8,http://107.148.215.110:13164/v/hunantv.php?id=344
湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020006&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8,http://107.148.215.110:13164/v/hunantv.php?id=484
湖南公共,http://124.232.231.246:6610/000000001001/201600020007/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020007&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8,http://107.148.215.110:13164/v/hunantv.php?id=261
金鹰纪实,http://124.232.231.246:6610/000000001001/201600020008/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020008&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
金鹰卡通,http://124.232.231.246:6610/000000001001/201600020009/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020009&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
