
央视,#genre#
NTV7,mitv://147.135.39.171:9906/5ea3241a00018c93d2da03f237be6816.ts
8TV,mitv://147.135.39.171:9906/5ea326ab00050fbdd2e40b451ec44f78.ts
TV9,mitv://147.135.39.171:9906/5e70639e0009c6f70c99cdb9519c473f.ts
Berita RTM,mitv://147.135.39.171:9906/5eb2a25e000c65a00f5f647368d77267.ts
OASIS,mitv://147.135.39.171:9906/5e7063a0000a441f0c99d5a80aa6129b.ts
WARNA,mitv://147.135.39.171:9906/5e70639e000f0e3b0c99cf216c5913ce.ts
PRIMA,mitv://147.135.39.171:9906/5e7063a0000087f20c99d337506b0805.ts
CITRA,mitv://147.135.39.171:9906/5e7063a0000594700c99d4805d9d78bd.ts
RIA,mitv://147.135.39.171:9906/5e70639f00049b1c0c99d059295a2a4b.ts
AWANI,mitv://147.135.39.171:9906/5e7cedac0000aae33d951cf503ce1dcb.ts
全佳,mitv://147.135.39.171:9906/5c4fcb8900029b927eeb6ef27e573cdc.ts
双星,mitv://147.135.39.171:9906/5c4fcc4900021daf7eee5cd26e523e7e.ts
欢喜台,mitv://147.135.39.171:9906/5e98aade000b7c3ca9f062024ca07104.ts
欢喜台(备),mitv://147.135.39.171:9906/5eb3078b000f1ae610ea9ce760ff6fb5.ts
华丽台,mitv://147.135.39.171:9906/5e5779ed00004fd231447f705c0876bd.ts
华丽台(备),mitv://147.135.39.171:9906/5e9e7306000e6fb6c086511e3b730318.ts
AEC,mitv://147.135.39.171:9906/5ea81ffc0003a7a1e652019e15207790.ts
AEC(备),mitv://147.135.39.171:9906/5ea3241900098381d2da020e44db01a8.ts
小太阳,mitv://147.135.39.171:9906/5c311b380000b12f06c9ab7174b605e2.ts
AOD,mitv://147.135.39.171:9906/5eb3076300010b0110e9fd0d71637a0b.ts
AOD(备),mitv://147.135.39.171:9906/5e577104000e8a9a3121b4f12c473608.ts
爱奇艺,mitv://147.135.39.171:9906/5e57755e00054af53132b22041d007fa.ts
NHK-G综合,mitv://147.135.39.171:9906/5f0a091b000ad08b64c964033a6c7866.ts
NHK-E教育,mitv://147.135.39.171:9906/5f0a091b0004fc4464c9628c32df60b6.ts
日本テレビ,mitv://147.135.39.171:9906/5f0a091a000d583964c960c7711e18c9.ts
テレビ朝日,mitv://147.135.39.171:9906/5f0a0a67000da20b64ce759e0e5254fc.ts
TBSテレビ,mitv://147.135.39.171:9906/5f0a0a69000badc764ce7cf16e4f7ef6.ts
テレビ东京,mitv://147.135.39.171:9906/5f0a0919000d847d64c95cee17032f5e.ts
フジテレビ,mitv://147.135.39.171:9906/5f0a091a0007744a64c95f401476622d.ts
abc朝日,mitv://147.135.39.171:9906/5f0a0a680006ba4a64ce77c13ac64d8c.ts
读卖テレビ,mitv://147.135.39.171:9906/5f0a0d8f000cfa8c64dac9bf624b4af1.ts
每日放送,mitv://147.135.39.171:9906/5f0a0d8f0005c67764dac7db3b3e5459.ts
关西テレビ,mitv://147.135.39.171:9906/5f0a0d8e000eb41a64dac6445f4d036e.ts
朝日放送,mitv://147.135.39.171:9906/5f0a0d8e0008c06164dac4be170e7a3a.ts
テレビ大阪,mitv://147.135.39.171:9906/5f0a0a68000dc1be64ce79967dce3c87.ts
サンテレビ,mitv://147.135.39.171:9906/5f0a0d8e0001d63964dac2f952584b73.ts
BS-1,mitv://147.135.39.171:9906/5f0a0a690004ccb764ce7b2c0f8f50aa.ts
BSプレミアム,mitv://147.135.39.171:9906/5f0a0d8d000ac64a64dac153166063bb.ts
BS日テレ,mitv://147.135.39.171:9906/5f0a0d8d0003dbed64dabf8e16076ef8.ts
BS朝日,mitv://147.135.39.171:9906/5f0a0d8c000b8e3564dabda935ae303e.ts
BS-TBS,mitv://147.135.39.171:9906/5f0a0d8c0005292f64dabc0372995a19.ts
BSジャパン,mitv://147.135.39.171:9906/5f0a0fee000847bf64e40b9f5f0b130c.ts
BSフジ,mitv://147.135.39.171:9906/5f0a0fee0001abc064e409e97a1c773b.ts
WOWOWプライム,mitv://147.135.39.171:9906/5f0a0a650002fcb364ce6b1f6bbb4ead.ts
WOWOWライブ,mitv://147.135.39.171:9906/5f0a0a65000982f364ce6cc5317462b5.ts
WOWOWシネマ,mitv://147.135.39.171:9906/5f0a0a64000bf73f64ce697947f15185.ts
スターチャンネル1,mitv://147.135.39.171:9906/5f0a0a640004d22864ce67a450f96f95.ts
スターチャンネル2,mitv://147.135.39.171:9906/5f0a0d9100081d0764dad04760fe13d9.ts
スターチャンネル3,mitv://147.135.39.171:9906/5f0a0d910001986164dacea13dcb4bb8.ts
BSアニマックス,mitv://147.135.39.171:9906/5f0a0d90000a10eb64daccdc6f3e6f52.ts
J sports 1,mitv://147.135.39.171:9906/5f0a0a670007ac7764ce7418540a501f.ts
J sports 2,mitv://147.135.39.171:9906/5f0a0a66000ec12064ce720457d97d50.ts
J sports 3,mitv://147.135.39.171:9906/5f0a0a66000805d464ce704f7abc370d.ts
J sports 4,mitv://147.135.39.171:9906/5f0a0a6600013ae264ce6e8a42a3175c.ts
グリーンチャンネル,mitv://147.135.39.171:9906/5f0a0d900003e69464dacb4653776ed9.ts
スカイA sports＋,mitv://147.135.39.171:9906/5f0a0fed00096ed664e4080534846fa3.ts
日テレG+,mitv://147.135.39.171:9906/5f0a0fed00028a6d64e406402dd07c50.ts
ゴルフネットワーク,mitv://147.135.39.171:9906/5f0a0fec000b349364e4048a757b3a4d.ts
时代剧专门チャンネル,mitv://147.135.39.171:9906/5f0a0fec00040f6464e402b53d536b3e.ts
Music Japan TV,mitv://147.135.39.171:9906/5f0a0feb000cf83464e4010f305d4981.ts
キッズステーション,mitv://147.135.39.171:9906/5f0a0feb00063ce364e3ff5a3edb198f.ts
ディスカバリーチャンネル,mitv://147.135.39.171:9906/5f0a0fea000e564264e3fd856b3a5d97.ts
ヒストリーチャンネル,mitv://147.135.39.171:9906/5f0a0fea00080c8464e3fbef41a6047c.ts
ナショナル ジオグラフィッ,mitv://147.135.39.171:9906/5f0a0fea00010e9864e3fa2a42011c17.ts
TBSニュースバード,mitv://147.135.39.171:9906/5f0a0fe90008224c64e3f8070efe3e3a.ts
旅チャンネル,mitv://147.135.39.171:9906/5f0a0fe900014ede64e3f6513b971d27.ts
Trans TV,mitv://147.135.39.171:9906/5ec63a960000db8e5bea1f1f456d4479.ts
Trans 7,mitv://147.135.39.171:9906/5ec63a95000af2ea5bea1dd75c637b34.ts
Galaxy Premium,mitv://147.135.39.171:9906/5f0abba50008f5486782cea53ef56e77.ts
IMC,mitv://147.135.39.171:9906/5f0abba6000027db6782d04b54d85e60.ts
CNN印尼,mitv://147.135.39.171:9906/5ec628ed0007f7575ba524cc06113d4d.ts
CNBC印尼,mitv://147.135.39.171:9906/5ec628ed000236c15ba523556bb01254.ts
InsertLive,mitv://147.135.39.171:9906/5ec62ecc0009f88b5bbc147155f155c7.ts
Mola Sport,mitv://147.135.39.171:9906/5ec62ecc0004b5545bbc13097fb03c51.ts
卫视卡式,mitv://147.135.39.171:9906/5ec62ecd0005c21e5bbc173f4d127405.ts
卫视电影台(印尼),mitv://147.135.39.171:9906/5ec628ed000d69cb5ba526333d1a1d98.ts
Lingua,mitv://147.135.39.171:9906/5ec62ecd0000579e5bbc15d8505d3e65.ts
BBC Lifestyle,mitv://147.135.39.171:9906/5e7cf26300079eee3da7899262bc4841.ts
BBC WORLD NEWS,mitv://147.135.39.171:9906/5e7cf263000230893da7883a211a41d0.ts
DW,mitv://147.135.39.171:9906/5efb85a6000027022c17bdb0796926ff.ts
新时代1,mitv://147.135.39.171:9906/5e9b4e7400070a19b43f74ea635a6a4b.ts
新时代2,mitv://147.135.39.171:9906/5e9b4e74000c70b0b43f765126bb3cff.ts
VTV1,mitv://147.135.39.171:9906/5eb9775e0006d00b2a0f7cbf730a7b2c.ts
VTV2,mitv://147.135.39.171:9906/5eb9775e0005870e2a0f7c62491f681at.ts
VTV4,mitv://147.135.39.171:9906/5eb9775d000ee5db2a0f7adb47e74d77.ts
VTV5,mitv://147.135.39.171:9906/5eb9775d0009f0f42a0f79a20dd9201b.ts
VTV6,mitv://147.135.39.171:9906/5eb9775d000503cb2a0f785a5e121138.ts
VTV7,mitv://147.135.39.171:9906/5eb9775c000f25f12a0f771259066bf7.ts
NDTV,mitv://147.135.39.171:9906/5ea1e2f30001a88dcdf3839a38f22073.ts
Sun TV,mitv://147.135.39.171:9906/5efb85a5000949ee2c17bc1a7ed1310c.ts
Star Plus,mitv://147.135.39.171:9906/5ea1e2fc0005a793cdf3a7cc7c68377b.ts
Sony Sab,mitv://147.135.39.171:9906/5ea1e2fd00069934cdf3abf2016e348a.ts
Sony,mitv://147.135.39.171:9906/5ea1e2ff00039dbbcdf3b2f71ce92d77.ts
Sony MAX,mitv://147.135.39.171:9906/5ea1e2fe000871aacdf3b0575765204d.ts
Sony WAH,mitv://147.135.39.171:9906/5ea1e2fd000bdc94cdf3ad4a6b63095f.ts
India TV,mitv://147.135.39.171:9906/5ea1e2fe0002190acdf3aeb242576427.ts
And Pictures,mitv://147.135.39.171:9906/5ea1e2fd0000ff8ecdf3aa8b0c5e11d5.ts
Zee Yuva,mitv://147.135.39.171:9906/5ea1e5fe0002b19ccdff66e05a02389a.ts
Zee News,mitv://147.135.39.171:9906/5ea1e5fe000dadc6cdff69af54d94842.ts
ZeeTV,mitv://147.135.39.171:9906/5ea1e5fe000856dccdff6848483f5cca.ts
Zee Marathi,mitv://147.135.39.171:9906/5ea1e5ff0008d265cdff6c4f0dae2324.ts
Zee Bollywood,mitv://147.135.39.171:9906/5ea1e5ff000d74fdcdff6d881211672c.ts
Zee Cinema,mitv://147.135.39.171:9906/5ea1e5ff000383c3cdff6af733c90a84.ts
Zee Tamil,mitv://147.135.39.171:9906/5ea1e2f3000aef2acdf385fc1cd845f2.ts
Colors TV,mitv://147.135.39.171:9906/5ea1e2f400062de8cdf388ab25ad036b.ts
ESPN,mitv://147.135.39.171:9906/5ea1e2f400010518cdf387636039093f.ts
Ten 1,mitv://147.135.39.171:9906/5ea1e2fc000077fbcdf3a674214a1a17.ts
Ten 2,mitv://147.135.39.171:9906/5ea1e2fb0009cc85cdf3a4ee4ac84456.ts
Ten 3,mitv://147.135.39.171:9906/5ea1e2fb0003a171cdf3a36721136ab0.ts
Star Sports 1,mitv://147.135.39.171:9906/5ea1e2ff000e7e9ccdf3b5c653346a29.ts
Star Sports 2,mitv://147.135.39.171:9906/5ea1e2ff0008d551cdf3b44f6c0c4463.ts
Horse Racing 88,mitv://147.135.39.171:9906/5e5a08940003dadb3b41d0b76a253b19.ts
ABC,mitv://147.135.39.171:9906/5ef7967a0008e8961cb97c02314900be.ts
ABC News,mitv://147.135.39.171:9906/5eea255a000b0650e8377523487619b6.ts
Bloomberg,mitv://147.135.39.171:9906/5defdaa10006c0ed6ea069831b9a2ab0.ts
CBSN,mitv://147.135.39.171:9906/5eea255d000cf269e837815842dd5862.ts
CNN,mitv://147.135.39.171:9906/5efc0848000602b02e1607f71bf1770b.ts
CNBC,mitv://147.135.39.171:9906/5eea255e0002c094e83782a03165180c.ts
Fox News,mitv://147.135.39.171:9906/5eec88f8000c8d8ff18c96b064502b37.ts
HGTV,mitv://147.135.39.171:9906/5eb535c70006670d196f350514163185.ts


地方,#genre#
江苏 Ⅰ 扬州一套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyz.php?id=235
江苏 Ⅰ 扬州二套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyz.php?id=291
江苏 Ⅰ 扬州三套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyz.php?id=236
江苏 Ⅰ 江都频道,http://cdn.chxjon.cn/iptv/QQ582185381/jsyz.php?id=290
江苏 Ⅰ 常州新闻,http://cdn.chxjon.cn/iptv/QQ582185381/jscz.php?id=1
江苏 Ⅰ 常州都市,http://cdn.chxjon.cn/iptv/QQ582185381/jscz.php?id=2
江苏 Ⅰ 常州生活,http://cdn.chxjon.cn/iptv/QQ582185381/jscz.php?id=3
江苏 Ⅰ 常州公共,http://cdn.chxjon.cn/iptv/QQ582185381/jscz.php?id=4
江苏 Ⅰ 泰州一套,http://cdn.chxjon.cn/iptv/QQ582185381/jstz.php?id=5
江苏 Ⅰ 泰州二套,http://cdn.chxjon.cn/iptv/QQ582185381/jstz.php?id=6
江苏 Ⅰ 泰州三套,http://cdn.chxjon.cn/iptv/QQ582185381/jstz.php?id=7
江苏 Ⅰ 盐城一套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyc.php?id=1
江苏 Ⅰ 盐城二套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyc.php?id=2
江苏 Ⅰ 盐城三套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyc.php?id=3
江苏 Ⅰ 新闻广播,http://cdn.chxjon.cn/iptv/QQ582185381/jsyc.php?id=5
江苏 Ⅰ 经济广播,http://cdn.chxjon.cn/iptv/QQ582185381/jsyc.php?id=6
江苏 Ⅰ 农村广播,http://cdn.chxjon.cn/iptv/QQ582185381/jsyc.php?id=7
江苏 Ⅰ 海门新闻,http://cdn.chxjon.cn/iptv/QQ582185381/jshm.php?id=17
江苏 Ⅰ 海门生活,http://cdn.chxjon.cn/iptv/QQ582185381/jshm.php?id=29
江苏 Ⅰ 海门教育,http://cdn.chxjon.cn/iptv/QQ582185381/jshm.php?id=13
江苏 Ⅰ 淮安综合,http://cdn.chxjon.cn/iptv/QQ582185381/jsha.php?id=12
江苏 Ⅰ 淮安公共,http://cdn.chxjon.cn/iptv/QQ582185381/jsha.php?id=13
江苏 Ⅰ 淮安影视,http://cdn.chxjon.cn/iptv/QQ582185381/jsha.php?id=14
江苏 Ⅰ 淮安广播,http://cdn.chxjon.cn/iptv/QQ582185381/jsha.php?id=4
湖南 Ⅰ 国际频道,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=229
湖南 Ⅰ 湖南都市,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=346
湖南 Ⅰ 电视剧,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=484
湖南 Ⅰ 湖南公共,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=261
湖南 Ⅰ 湖南娱乐,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=344
湖南 Ⅰ 湖南经视,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=280
湖南 Ⅰ 先锋乒羽,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=329
湖南 Ⅰ 快乐垂钓,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=218
湖南 Ⅰ 茶频道,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=578
湖南 Ⅰ 快乐购,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=267
湖南 Ⅰ 金鹰纪实,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=316
湖南 Ⅰ 金鹰卡通,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=287
湖南 Ⅰ 长沙女性,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=230
湖南 Ⅰ 长沙新闻,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=269
湖南 Ⅰ 长沙政法,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=254
湖南 Ⅰ 慈利新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hnzjjcl
湖南 Ⅰ 株洲攸县,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hnzzyx
湖南 Ⅰ 江华新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hnyzjh
浙江 Ⅰ 杭州一套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv1
浙江 Ⅰ 杭州二套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv2
浙江 Ⅰ 杭州三套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv3
浙江 Ⅰ 杭州四套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv4
浙江 Ⅰ 杭州五套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv5
浙江 Ⅰ 杭州六套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv6
安徽 Ⅰ 无为新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=ahwhww
安徽 Ⅰ 歙县综合,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=ahhssx
安徽 Ⅰ 寿县新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=ahhnsx1
安徽 Ⅰ 寿县文旅,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=ahhnsx2
河北 Ⅰ 定州新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbbddz1
河北 Ⅰ 定州生活,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbbddz2
河北 Ⅰ 定州影视,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbbddz3
河北 Ⅰ 清苑新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbbdqy1
河北 Ⅰ 清苑生活,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbbdqy2
河北 Ⅰ 清苑农村,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbbdqy3
河北 Ⅰ 清苑快乐,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbbdqy4
河北 Ⅰ 故城一台,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbhsgc1
河北 Ⅰ 故城二台,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=bhsgc2
河北 Ⅰ 三河新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hblfsh1
河北 Ⅰ 三河生活,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hblfsh2
河北 Ⅰ 昌黎电视,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbqhdcl1
河北 Ⅰ 丰宁综合,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbcdfn1
河北 Ⅰ 丰宁娱乐,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbcdfn2
河北 Ⅰ 保定新闻,http://cdn.chxjon.cn/iptv/QQ582185381/hbbd.php?id=1
河北 Ⅰ 保定公共,http://cdn.chxjon.cn/iptv/QQ582185381/hbbd.php?id=2
河北 Ⅰ 保定生活,http://cdn.chxjon.cn/iptv/QQ582185381/hbbd.php?id=3
河北 Ⅰ 新闻综合,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=2
河北 Ⅰ 娱乐频道,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=3
河北 Ⅰ 生活频道,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=4
河北 Ⅰ 都市频道,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=5
河北 Ⅰ 新闻广播,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=6
河北 Ⅰ 绿色广播,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=7
河北 Ⅰ 经济广播,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=8
河北 Ⅰ 音乐广播,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=9
河北 Ⅰ 交通广播,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=10
河南 Ⅰ 荥阳新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hnzzxy1
河南 Ⅰ 荥阳公共,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hnzzxy2
河南 Ⅰ 荥阳修身,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hnzzxy3
河南 Ⅰ 荥阳影视,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hnzzxy4
广东 Ⅰ 广东综艺,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzy    
广东 Ⅰ 广东综艺,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzy
广东 Ⅰ 广东综艺,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=zypd
广东 Ⅰ 广东影视,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdys 
广东 Ⅰ 广东影视,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdys
广东 Ⅰ 广东影视,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=tvs4
广东 Ⅰ 广东少儿,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdse 
广东 Ⅰ 广东少儿,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdse
广东 Ⅰ 广东少儿,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=tvs5
广东 Ⅰ 广东卫视,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdws  
广东 Ⅰ 广东卫视,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdws
广东 Ⅰ 广东卫视,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=gdws
广东 Ⅰ 广东珠江,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzj  
广东 Ⅰ 广东珠江,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzj
广东 Ⅰ 广东珠江,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=zjpd
广东 Ⅰ 广东公共,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdgg 
广东 Ⅰ 广东公共,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdgg
广东 Ⅰ 广东公共,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=ggpd
广东 Ⅰ 广东新闻,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdxw   
广东 Ⅰ 广东新闻,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdxw
广东 Ⅰ 广东新闻,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=xwpd
广东 Ⅰ 广东体育,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdty  
广东 Ⅰ 广东国际,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdgj 
广东 Ⅰ 广东国际,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdgj
广东 Ⅰ 广东国际,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=gjpd
广东 Ⅰ 广东房产,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdfc
广东 Ⅰ 广东移动,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdyd  
广东 Ⅰ 广东移动,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdyd
广东 Ⅰ 广东移动,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=ydpd
广东 Ⅰ 经济科教,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdjjkj  
广东 Ⅰ 经济科教,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdjjkj
广东 Ⅰ 经济科技,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=tvs1
广东 Ⅰ 现代教育,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=xdjy 
广东 Ⅰ 现代教育,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=xdjy
广东 Ⅰ 南方卫视,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=nfws 
广东 Ⅰ 南方卫视,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=nfws
广东 Ⅰ 南方卫视,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=tvs2
广东 Ⅰ 嘉佳卡通,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=jjkt 
广东 Ⅰ 嘉佳卡通,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=jjkt
广东 Ⅰ 嘉佳卡通,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=jjkt
广东 Ⅰ 广州新闻,http://cdn.chxjon.cn/iptv/QQ582185381/gdgz.php?id=gzxw
广东 Ⅰ 广州新闻,http://cdn.chxjon.cn/iptv/QQ582185381/gdgz.php?id=gzjs
广东 Ⅰ 广州影视,http://cdn.chxjon.cn/iptv/QQ582185381/gdgz.php?id=gzys
广东 Ⅰ 广州综合,http://cdn.chxjon.cn/iptv/QQ582185381/gdgz.php?id=gzzh
广东 Ⅰ 广州法治,http://cdn.chxjon.cn/iptv/QQ582185381/gdgz.php?id=gzfz
广东 Ⅰ 广州生活,http://cdn.chxjon.cn/iptv/QQ582185381/gdgz.php?id=gzsh
广东 Ⅰ 深圳卫视,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szws   
广东 Ⅰ 深圳卫视,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=szws 
广东 Ⅰ 深圳都市,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szds    
广东 Ⅰ 深圳电视,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szdsj    
广东 Ⅰ 深圳财经,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szcjsh    
广东 Ⅰ 深圳娱乐,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szyl    
广东 Ⅰ 深圳少儿,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szse    
广东 Ⅰ 深圳公共,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szgg    
广东 Ⅰ 深圳国际,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szgj    
广东 Ⅰ 深圳移动,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szyd    
广东 Ⅰ 深圳生活,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szdv    
广东 Ⅰ 深圳购物,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szyhgw  
广东 Ⅰ 珠海一套,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzh1  
广东 Ⅰ 珠海一套,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzh1
广东 Ⅰ 珠海一套,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=zhzh
广东 Ⅰ 东莞一套,http://cdn.chxjon.cn/iptv/QQ582185381/gddg.php?id=4
广东 Ⅰ 东莞二套,http://cdn.chxjon.cn/iptv/QQ582185381/gddg.php?id=5
广东 Ⅰ 潮州综合,http://cdn.chxjon.cn/iptv/QQ582185381/gdcz.php?id=11
广东 Ⅰ 潮州综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdcz1  
广东 Ⅰ 潮州综合,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdcz1
广东 Ⅰ 潮州综合,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=czzh
广东 Ⅰ 潮州公共,http://cdn.chxjon.cn/iptv/QQ582185381/gdcz.php?id=12 
广东 Ⅰ 湛江综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzj1  
广东 Ⅰ 湛江综合,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzj1
